PROV_,DEPTO_,COD_2010,codprov,coddepto,circuito,IN1,NAM
14,084,140840506,04,017,00248,14084,Presidente Roque Sáenz Peña
14,084,140840507,04,017,00248,14084,Presidente Roque Sáenz Peña
14,084,140840508,04,017,00248,14084,Presidente Roque Sáenz Peña
14,084,140840509,04,017,00248,14084,Presidente Roque Sáenz Peña
14,084,140840510,04,017,00248,14084,Presidente Roque Sáenz Peña
14,084,140840511,04,017,00248,14084,Presidente Roque Sáenz Peña
14,084,140840512,04,017,00248,14084,Presidente Roque Sáenz Peña
14,084,140840513,04,017,00248,14084,Presidente Roque Sáenz Peña
14,084,140840514,04,017,00248,14084,Presidente Roque Sáenz Peña
14,084,140840515,04,017,00248,14084,Presidente Roque Sáenz Peña
14,084,140840516,04,017,00248,14084,Presidente Roque Sáenz Peña
14,084,140840517,04,017,00248,14084,Presidente Roque Sáenz Peña
14,084,140840518,04,017,00248,14084,Presidente Roque Sáenz Peña
14,084,140840519,04,017,00248,14084,Presidente Roque Sáenz Peña
14,084,140840520,04,017,00248,14084,Presidente Roque Sáenz Peña
14,084,140840521,04,017,00248,14084,Presidente Roque Sáenz Peña
14,084,140840522,04,017,00248,14084,Presidente Roque Sáenz Peña
14,084,140840523,04,017,00248,14084,Presidente Roque Sáenz Peña
14,084,140840524,04,017,00248,14084,Presidente Roque Sáenz Peña
14,084,140840525,04,017,00248,14084,Presidente Roque Sáenz Peña
14,084,140840526,04,017,00248,14084,Presidente Roque Sáenz Peña
14,084,140840527,04,017,00248,14084,Presidente Roque Sáenz Peña
14,035,140350101,04,005,00072,14035,General Roca
14,035,140350102,04,005,00071,14035,General Roca
14,035,140350103,04,005,00072,14035,General Roca
14,035,140350104,04,005,00072,14035,General Roca
14,035,140350105,04,005,00072,14035,General Roca
14,035,140350106,04,005,00072,14035,General Roca
14,035,140350107,04,005,00071,14035,General Roca
14,035,140350108,04,005,00072,14035,General Roca
14,035,140350109,04,005,00072,14035,General Roca
14,035,140350110,04,005,00072,14035,General Roca
14,035,140350201,04,005,00060,14035,General Roca
14,035,140350202,04,005,00060,14035,General Roca
14,035,140350203,04,005,00060,14035,General Roca
14,035,140350204,04,005,00058,14035,General Roca
14,035,140350205,04,005,00066,14035,General Roca
14,035,140350206,04,005,00058,14035,General Roca
14,035,140350207,04,005,00060,14035,General Roca
14,035,140350208,04,005,00060,14035,General Roca
14,035,140350209,04,005,00060,14035,General Roca
14,035,140350210,04,005,00060,14035,General Roca
14,035,140350211,04,005,00060,14035,General Roca
14,035,140350212,04,005,00060,14035,General Roca
14,035,140350213,04,005,00060,14035,General Roca
14,035,140350214,04,005,00066,14035,General Roca
14,035,140350215,04,005,00066,14035,General Roca
14,035,140350301,04,005,00066,14035,General Roca
14,035,140350302,04,005,00063,14035,General Roca
14,035,140350303,04,005,00063,14035,General Roca
14,035,140350304,04,005,00059,14035,General Roca
14,035,140350305,04,005,00059,14035,General Roca
14,035,140350306,04,005,00067,14035,General Roca
14,035,140350307,04,005,00068,14035,General Roca
14,035,140350308,04,005,00069,14035,General Roca
14,035,140350309,04,005,00069,14035,General Roca
14,035,140350310,04,005,00063,14035,General Roca
14,035,140350311,04,005,00063,14035,General Roca
14,035,140350312,04,005,00063,14035,General Roca
14,035,140350313,04,005,00063,14035,General Roca
14,035,140350314,04,005,00063,14035,General Roca
14,035,140350315,04,005,00063,14035,General Roca
14,035,140350316,04,005,00059,14035,General Roca
14,035,140350317,04,005,00059,14035,General Roca
14,035,140350318,04,005,00062,14035,General Roca
14,035,140350401,04,005,00070,14035,General Roca
14,035,140350402,04,005,00061,14035,General Roca
14,035,140350403,04,005,00061,14035,General Roca
14,035,140350404,04,005,00061,14035,General Roca
14,035,140350405,04,005,00061,14035,General Roca
14,035,140350406,04,005,00061,14035,General Roca
14,035,140350407,04,005,00061,14035,General Roca
14,035,140350408,04,005,00061,14035,General Roca
14,035,140350409,04,005,00061,14035,General Roca
14,035,140350410,04,005,00061,14035,General Roca
14,035,140350411,04,005,00061,14035,General Roca
14,035,140350412,04,005,00061,14035,General Roca
14,035,140350413,04,005,00061,14035,General Roca
14,035,140350414,04,005,00061,14035,General Roca
14,035,140350415,04,005,00061,14035,General Roca
14,035,140350501,04,005,00070,14035,General Roca
14,035,140350502,04,005,00070,14035,General Roca
14,035,140350503,04,005,00070,14035,General Roca
14,035,140350504,04,005,00070,14035,General Roca
14,035,140350505,04,005,00070,14035,General Roca
14,035,140350506,04,005,00070,14035,General Roca
14,035,140350507,04,005,00070,14035,General Roca
14,035,140350508,04,005,00070,14035,General Roca
14,035,140350509,04,005,00070,14035,General Roca
14,035,140350510,04,005,00070,14035,General Roca
14,035,140350511,04,005,00070,14035,General Roca
14,035,140350512,04,005,00070,14035,General Roca
14,035,140350513,04,005,00070,14035,General Roca
14,035,140350514,04,005,00070,14035,General Roca
18,077,180770101,05,024,00141,18077,Itatí
18,077,180770102,05,024,00142,18077,Itatí
18,077,180770103,05,024,00142,18077,Itatí
18,077,180770104,05,024,00142,18077,Itatí
18,077,180770105,05,024,00142,18077,Itatí
18,077,180770106,05,024,00141,18077,Itatí
18,077,180770201,05,024,00142,18077,Itatí
18,077,180770202,05,024,00142,18077,Itatí
18,077,180770203,05,024,00143,18077,Itatí
18,077,180770204,05,024,00143,18077,Itatí
18,077,180770205,05,024,00142,18077,Itatí
18,077,180770206,05,024,00142,18077,Itatí
18,077,180770207,05,024,00142,18077,Itatí
18,077,180770208,05,024,00142,18077,Itatí
18,077,180770301,05,024,00142,18077,Itatí
18,077,180770302,05,024,00143,18077,Itatí
18,077,180770401,05,024,00144,18077,Itatí
18,077,180770402,05,024,00144,18077,Itatí
18,077,180770501,05,024,00144,18077,Itatí
18,077,180770502,05,024,00144,18077,Itatí
18,077,180770503,05,024,00144,18077,Itatí
18,077,180770601,05,024,00142,18077,Itatí
18,077,180770602,05,024,00144,18077,Itatí
18,077,180770603,05,024,00144,18077,Itatí
18,133,181330101,05,021,00127,18133,San Cosme
18,133,181330102,05,021,00127,18133,San Cosme
18,133,181330103,05,021,00126,18133,San Cosme
18,133,181330104,05,021,00127,18133,San Cosme
18,133,181330201,05,021,00131,18133,San Cosme
18,133,181330202,05,021,00131,18133,San Cosme
18,133,181330203,05,021,00131,18133,San Cosme
18,133,181330204,05,021,00131,18133,San Cosme
18,133,181330205,05,021,00128,18133,San Cosme
18,133,181330206,05,021,00131,18133,San Cosme
18,133,181330207,05,021,00131,18133,San Cosme
18,133,181330208,05,021,00131,18133,San Cosme
18,133,181330209,05,021,00131,18133,San Cosme
18,133,181330210,05,021,00131,18133,San Cosme
18,133,181330211,05,021,00131,18133,San Cosme
18,133,181330212,05,021,00131,18133,San Cosme
18,133,181330213,05,021,00131,18133,San Cosme
18,133,181330214,05,021,00131,18133,San Cosme
18,133,181330215,05,021,00131,18133,San Cosme
18,133,181330216,05,021,00128,18133,San Cosme
18,133,181330301,05,021,00126,18133,San Cosme
18,133,181330302,05,021,0130A,18133,San Cosme
18,133,181330303,05,021,0130A,18133,San Cosme
18,133,181330304,05,021,0130A,18133,San Cosme
18,133,181330305,05,021,00131,18133,San Cosme
18,133,181330401,05,021,00129,18133,San Cosme
18,133,181330402,05,021,00130,18133,San Cosme
18,133,181330403,05,021,00130,18133,San Cosme
18,133,181330501,05,021,0128A,18133,San Cosme
18,133,181330502,05,021,0128A,18133,San Cosme
18,133,181330503,05,021,0128A,18133,San Cosme
18,133,181330504,05,021,0128A,18133,San Cosme
18,133,181330505,05,021,00129,18133,San Cosme
18,133,181330506,05,021,00129,18133,San Cosme
18,133,181330507,05,021,00128,18133,San Cosme
18,133,181330601,05,021,0130A,18133,San Cosme
18,133,181330602,05,021,00131,18133,San Cosme
18,133,181330603,05,021,00128,18133,San Cosme
18,084,180840101,05,019,00112,18084,Ituzaingó
18,084,180840102,05,019,00112,18084,Ituzaingó
18,084,180840103,05,019,00112,18084,Ituzaingó
18,084,180840104,05,019,00112,18084,Ituzaingó
18,084,180840105,05,019,00112,18084,Ituzaingó
18,084,180840106,05,019,00112,18084,Ituzaingó
18,084,180840107,05,019,00113,18084,Ituzaingó
18,084,180840108,05,019,00112,18084,Ituzaingó
18,084,180840109,05,019,00112,18084,Ituzaingó
18,084,180840110,05,019,00112,18084,Ituzaingó
18,084,180840111,05,019,00112,18084,Ituzaingó
18,084,180840112,05,019,00112,18084,Ituzaingó
18,084,180840113,05,019,00112,18084,Ituzaingó
18,084,180840114,05,019,00112,18084,Ituzaingó
18,084,180840115,05,019,00113,18084,Ituzaingó
18,084,180840116,05,019,00113,18084,Ituzaingó
18,084,180840117,05,019,00112,18084,Ituzaingó
18,084,180840118,05,019,00113,18084,Ituzaingó
18,084,180840201,05,019,00114,18084,Ituzaingó
18,084,180840202,05,019,00114,18084,Ituzaingó
18,084,180840203,05,019,00113,18084,Ituzaingó
18,084,180840204,05,019,00113,18084,Ituzaingó
18,084,180840205,05,019,00113,18084,Ituzaingó
18,084,180840206,05,019,00113,18084,Ituzaingó
18,084,180840301,05,019,00113,18084,Ituzaingó
18,084,180840302,05,019,00113,18084,Ituzaingó
18,084,180840303,05,019,00114,18084,Ituzaingó
18,084,180840304,05,019,00114,18084,Ituzaingó
18,084,180840305,05,019,00114,18084,Ituzaingó
18,084,180840306,05,019,00114,18084,Ituzaingó
18,084,180840401,05,019,00113,18084,Ituzaingó
18,084,180840402,05,019,00113,18084,Ituzaingó
18,084,180840403,05,019,00113,18084,Ituzaingó
18,084,180840404,05,019,00113,18084,Ituzaingó
18,084,180840501,05,019,00115,18084,Ituzaingó
18,084,180840502,05,019,00115,18084,Ituzaingó
18,084,180840503,05,019,00116,18084,Ituzaingó
18,084,180840601,05,019,00116,18084,Ituzaingó
18,084,180840602,05,019,00116,18084,Ituzaingó
18,084,180840603,05,019,00119,18084,Ituzaingó
18,084,180840701,05,019,00120,18084,Ituzaingó
18,084,180840702,05,019,00120,18084,Ituzaingó
18,084,180840703,05,019,00120,18084,Ituzaingó
18,084,180840801,05,019,00120,18084,Ituzaingó
18,084,180840802,05,019,00120,18084,Ituzaingó
18,084,180840901,05,019,00120,18084,Ituzaingó
18,084,180840902,05,019,00120,18084,Ituzaingó
18,084,180840903,05,019,00120,18084,Ituzaingó
18,084,180841001,05,019,00118,18084,Ituzaingó
18,084,180841002,05,019,00118,18084,Ituzaingó
18,084,180841003,05,019,00119,18084,Ituzaingó
18,084,180841004,05,019,00119,18084,Ituzaingó
18,084,180841005,05,019,00119,18084,Ituzaingó
18,084,180841006,05,019,00119,18084,Ituzaingó
18,084,180841007,05,019,00118,18084,Ituzaingó
18,084,180841008,05,019,00119,18084,Ituzaingó
18,084,180841009,05,019,00119,18084,Ituzaingó
18,084,180841101,05,019,00119,18084,Ituzaingó
18,084,180841102,05,019,00119,18084,Ituzaingó
18,084,180841103,05,019,00119,18084,Ituzaingó
18,084,180841104,05,019,00119,18084,Ituzaingó
18,084,180841105,05,019,00119,18084,Ituzaingó
18,084,180841106,05,019,00119,18084,Ituzaingó
18,084,180841107,05,019,00119,18084,Ituzaingó
18,084,180841108,05,019,00119,18084,Ituzaingó
18,084,180841109,05,019,00119,18084,Ituzaingó
18,084,180841201,05,019,00117,18084,Ituzaingó
18,084,180841202,05,019,00117,18084,Ituzaingó
18,084,180841203,05,019,0117A,18084,Ituzaingó
18,084,180841204,05,019,00117,18084,Ituzaingó
18,084,180841205,05,019,00117,18084,Ituzaingó
18,084,180841206,05,019,00113,18084,Ituzaingó
18,084,180841207,05,019,00120,18084,Ituzaingó
18,014,180140101,05,025,00145,18014,Berón de Astrada
18,014,180140102,05,025,00145,18014,Berón de Astrada
18,014,180140103,05,025,00145,18014,Berón de Astrada
18,014,180140201,05,025,00146,18014,Berón de Astrada
18,014,180140202,05,025,00147,18014,Berón de Astrada
18,014,180140203,05,025,00146,18014,Berón de Astrada
18,014,180140301,05,025,00147,18014,Berón de Astrada
18,014,180140302,05,025,00147,18014,Berón de Astrada
18,014,180140303,05,025,00147,18014,Berón de Astrada
18,014,180140401,05,025,00146,18014,Berón de Astrada
18,014,180140402,05,025,00146,18014,Berón de Astrada
18,014,180140501,05,025,00147,18014,Berón de Astrada
18,014,180140502,05,025,00146,18014,Berón de Astrada
18,021,180210101,05,001,00001,18021,Capital
18,021,180210102,05,001,00003,18021,Capital
18,021,180210103,05,001,00001,18021,Capital
18,021,180210104,05,001,00001,18021,Capital
18,021,180210105,05,001,00001,18021,Capital
18,021,180210106,05,001,00001,18021,Capital
18,021,180210107,05,001,00001,18021,Capital
18,021,180210108,05,001,00001,18021,Capital
18,021,180210109,05,001,00001,18021,Capital
18,021,180210110,05,001,00004,18021,Capital
18,021,180210111,05,001,00004,18021,Capital
18,021,180210112,05,001,00001,18021,Capital
18,021,180210113,05,001,00001,18021,Capital
18,021,180210114,05,001,00001,18021,Capital
18,021,180210115,05,001,00001,18021,Capital
18,021,180210116,05,001,00001,18021,Capital
18,021,180210117,05,001,00001,18021,Capital
18,021,180210118,05,001,00004,18021,Capital
18,021,180210201,05,001,00006,18021,Capital
18,021,180210202,05,001,00006,18021,Capital
18,021,180210203,05,001,00006,18021,Capital
18,021,180210204,05,001,00003,18021,Capital
18,021,180210205,05,001,00003,18021,Capital
18,021,180210206,05,001,00003,18021,Capital
18,021,180210207,05,001,00006,18021,Capital
18,021,180210208,05,001,00006,18021,Capital
18,021,180210209,05,001,00003,18021,Capital
18,021,180210210,05,001,00003,18021,Capital
18,021,180210211,05,001,00004,18021,Capital
18,021,180210212,05,001,00003,18021,Capital
18,021,180210213,05,001,00004,18021,Capital
18,021,180210214,05,001,00007,18021,Capital
18,021,180210215,05,001,00007,18021,Capital
18,021,180210216,05,001,00004,18021,Capital
18,021,180210217,05,001,00004,18021,Capital
18,021,180210218,05,001,00004,18021,Capital
18,021,180210301,05,001,00006,18021,Capital
18,021,180210302,05,001,00006,18021,Capital
18,021,180210303,05,001,00006,18021,Capital
18,021,180210304,05,001,0007A,18021,Capital
18,021,180210305,05,001,0007A,18021,Capital
18,021,180210306,05,001,0007A,18021,Capital
18,021,180210307,05,001,0007A,18021,Capital
18,021,180210308,05,001,0007B,18021,Capital
18,021,180210309,05,001,0007B,18021,Capital
18,021,180210310,05,001,0007B,18021,Capital
18,021,180210311,05,001,0007B,18021,Capital
18,021,180210312,05,001,0007B,18021,Capital
18,021,180210313,05,001,0007B,18021,Capital
18,021,180210314,05,001,0007A,18021,Capital
18,021,180210315,05,001,0007A,18021,Capital
18,021,180210316,05,001,0007A,18021,Capital
18,021,180210317,05,001,0007A,18021,Capital
18,021,180210318,05,001,0007A,18021,Capital
18,021,180210319,05,001,00006,18021,Capital
18,021,180210320,05,001,00006,18021,Capital
18,021,180210321,05,001,0007A,18021,Capital
18,021,180210401,05,001,00008,18021,Capital
18,021,180210402,05,001,00008,18021,Capital
18,021,180210403,05,001,00008,18021,Capital
18,021,180210404,05,001,00008,18021,Capital
18,021,180210405,05,001,00008,18021,Capital
18,021,180210406,05,001,00008,18021,Capital
18,021,180210407,05,001,00008,18021,Capital
18,021,180210408,05,001,00008,18021,Capital
18,021,180210409,05,001,00008,18021,Capital
18,021,180210410,05,001,00008,18021,Capital
18,021,180210411,05,001,00008,18021,Capital
18,021,180210412,05,001,00008,18021,Capital
18,021,180210413,05,001,00008,18021,Capital
18,021,180210414,05,001,00008,18021,Capital
18,021,180210415,05,001,00008,18021,Capital
18,021,180210416,05,001,00008,18021,Capital
18,021,180210417,05,001,00008,18021,Capital
18,021,180210418,05,001,00008,18021,Capital
18,021,180210419,05,001,00008,18021,Capital
18,021,180210420,05,001,00008,18021,Capital
18,021,180210421,05,001,00008,18021,Capital
18,021,180210422,05,001,0007B,18021,Capital
18,021,180210501,05,001,00007,18021,Capital
18,021,180210502,05,001,0007A,18021,Capital
18,021,180210503,05,001,00007,18021,Capital
18,021,180210504,05,001,0007A,18021,Capital
18,021,180210505,05,001,00007,18021,Capital
18,021,180210506,05,001,00007,18021,Capital
18,021,180210507,05,001,0005A,18021,Capital
18,021,180210508,05,001,0005A,18021,Capital
18,021,180210509,05,001,00007,18021,Capital
18,021,180210510,05,001,00007,18021,Capital
18,021,180210511,05,001,00007,18021,Capital
18,021,180210512,05,001,00007,18021,Capital
18,021,180210513,05,001,00007,18021,Capital
18,021,180210514,05,001,00007,18021,Capital
18,021,180210515,05,001,00007,18021,Capital
18,021,180210516,05,001,0005A,18021,Capital
18,021,180210601,05,001,0005A,18021,Capital
18,021,180210602,05,001,0005A,18021,Capital
18,021,180210603,05,001,0005A,18021,Capital
18,021,180210604,05,001,0005A,18021,Capital
18,021,180210605,05,001,0005A,18021,Capital
18,021,180210606,05,001,0005A,18021,Capital
18,021,180210607,05,001,00009,18021,Capital
18,021,180210608,05,001,00009,18021,Capital
18,021,180210609,05,001,00009,18021,Capital
18,021,180210610,05,001,0005A,18021,Capital
18,021,180210611,05,001,0005A,18021,Capital
18,021,180210612,05,001,0005A,18021,Capital
18,021,180210613,05,001,0005A,18021,Capital
18,021,180210614,05,001,0005A,18021,Capital
18,021,180210615,05,001,0005A,18021,Capital
18,021,180210616,05,001,0005A,18021,Capital
18,021,180210701,05,001,0002A,18021,Capital
18,021,180210702,05,001,0002A,18021,Capital
18,021,180210703,05,001,0002A,18021,Capital
18,021,180210704,05,001,0005B,18021,Capital
18,021,180210705,05,001,0005B,18021,Capital
18,021,180210706,05,001,0005B,18021,Capital
18,021,180210707,05,001,0005C,18021,Capital
18,021,180210708,05,001,0005B,18021,Capital
18,021,180210709,05,001,0005B,18021,Capital
18,021,180210710,05,001,0002A,18021,Capital
18,021,180210711,05,001,0002A,18021,Capital
18,021,180210712,05,001,0005B,18021,Capital
18,021,180210713,05,001,0005B,18021,Capital
18,021,180210714,05,001,0005B,18021,Capital
18,021,180210715,05,001,0005C,18021,Capital
18,021,180210716,05,001,0005C,18021,Capital
18,021,180210801,05,001,00002,18021,Capital
18,021,180210802,05,001,00002,18021,Capital
18,021,180210803,05,001,00002,18021,Capital
18,021,180210804,05,001,00002,18021,Capital
18,021,180210805,05,001,00002,18021,Capital
18,021,180210806,05,001,00002,18021,Capital
18,021,180210807,05,001,00002,18021,Capital
18,021,180210808,05,001,00002,18021,Capital
18,021,180210809,05,001,00002,18021,Capital
18,021,180210810,05,001,00002,18021,Capital
18,021,180210811,05,001,00002,18021,Capital
18,021,180210812,05,001,00002,18021,Capital
18,021,180210813,05,001,00002,18021,Capital
18,021,180210901,05,001,00004,18021,Capital
18,021,180210902,05,001,00004,18021,Capital
18,021,180210903,05,001,00004,18021,Capital
18,021,180210904,05,001,00007,18021,Capital
18,021,180210905,05,001,00007,18021,Capital
18,021,180210906,05,001,00007,18021,Capital
18,021,180210907,05,001,00005,18021,Capital
18,021,180210908,05,001,00004,18021,Capital
18,021,180210909,05,001,00004,18021,Capital
18,021,180210910,05,001,00004,18021,Capital
18,021,180210911,05,001,00004,18021,Capital
18,021,180210912,05,001,00005,18021,Capital
18,021,180210913,05,001,00005,18021,Capital
18,021,180210914,05,001,00005,18021,Capital
18,021,180210915,05,001,00005,18021,Capital
18,021,180211001,05,001,0007B,18021,Capital
18,021,180211002,05,001,0007B,18021,Capital
18,021,180211003,05,001,0007B,18021,Capital
18,021,180211004,05,001,00009,18021,Capital
18,021,180211005,05,001,00009,18021,Capital
18,021,180211006,05,001,00009,18021,Capital
18,021,180211007,05,001,00009,18021,Capital
18,021,180211101,05,001,00008,18021,Capital
18,021,180211102,05,001,00008,18021,Capital
18,021,180211103,05,001,00008,18021,Capital
18,021,180211104,05,001,00008,18021,Capital
18,021,180211105,05,001,00008,18021,Capital
18,021,180211106,05,001,00009,18021,Capital
18,021,180211107,05,001,00009,18021,Capital
18,021,180211108,05,001,00009,18021,Capital
18,021,180211109,05,001,00008,18021,Capital
18,021,180211110,05,001,00008,18021,Capital
18,021,180211201,05,001,00009,18021,Capital
18,021,180211202,05,001,00009,18021,Capital
18,021,180211203,05,001,00009,18021,Capital
18,021,180211204,05,001,0009A,18021,Capital
18,021,180211205,05,001,0009A,18021,Capital
18,021,180211206,05,001,00009,18021,Capital
18,021,180211207,05,001,00010,18021,Capital
18,021,180211208,05,001,00009,18021,Capital
18,021,180211209,05,001,00009,18021,Capital
18,021,180211210,05,001,00010,18021,Capital
18,021,180211211,05,001,00010,18021,Capital
18,021,180211212,05,001,0005C,18021,Capital
18,021,180211213,05,001,00010,18021,Capital
18,021,180211301,05,001,00011,18021,Capital
18,021,180211302,05,001,0011A,18021,Capital
18,021,180211303,05,001,00011,18021,Capital
18,021,180211304,05,001,00011,18021,Capital
18,021,180211305,05,001,00011,18021,Capital
18,021,180211306,05,001,0011A,18021,Capital
18,021,180211307,05,001,00011,18021,Capital
18,021,180211401,05,001,00011,18021,Capital
18,021,180211402,05,001,00008,18021,Capital
18,021,180211501,05,001,0005B,18021,Capital
18,021,180211502,05,001,0005B,18021,Capital
18,021,180211503,05,001,0005B,18021,Capital
18,021,180211504,05,001,0005B,18021,Capital
18,021,180211505,05,001,0005B,18021,Capital
18,021,180211506,05,001,0005B,18021,Capital
18,021,180211507,05,001,0002A,18021,Capital
18,021,180211508,05,001,0002A,18021,Capital
18,021,180211509,05,001,0005B,18021,Capital
18,021,180211510,05,001,0005B,18021,Capital
18,021,180211511,05,001,0005B,18021,Capital
18,021,180211512,05,001,0005B,18021,Capital
18,021,180211513,05,001,0005B,18021,Capital
18,021,180211514,05,001,0005B,18021,Capital
18,021,180211515,05,001,0005B,18021,Capital
18,021,180211516,05,001,0005B,18021,Capital
18,021,180211601,05,001,0005B,18021,Capital
18,021,180211602,05,001,0005B,18021,Capital
18,021,180211603,05,001,0005B,18021,Capital
18,021,180211604,05,001,0005C,18021,Capital
18,021,180211605,05,001,0005C,18021,Capital
18,021,180211606,05,001,0005B,18021,Capital
18,021,180211607,05,001,0005B,18021,Capital
18,021,180211608,05,001,0005C,18021,Capital
18,021,180211609,05,001,0005C,18021,Capital
18,021,180211610,05,001,0005C,18021,Capital
18,021,180211611,05,001,0005C,18021,Capital
18,021,180211612,05,001,0005C,18021,Capital
18,021,180211613,05,001,0005C,18021,Capital
18,021,180211614,05,001,0005C,18021,Capital
18,021,180211615,05,001,0005C,18021,Capital
18,021,180211616,05,001,0005C,18021,Capital
18,021,180211701,05,001,0005A,18021,Capital
18,021,180211702,05,001,0005A,18021,Capital
18,021,180211703,05,001,0005A,18021,Capital
18,021,180211704,05,001,0005A,18021,Capital
18,021,180211705,05,001,0005A,18021,Capital
18,021,180211706,05,001,0005A,18021,Capital
18,021,180211707,05,001,0005A,18021,Capital
18,021,180211708,05,001,0005A,18021,Capital
18,021,180211709,05,001,0005A,18021,Capital
18,021,180211710,05,001,0005A,18021,Capital
18,021,180211711,05,001,0005A,18021,Capital
18,021,180211712,05,001,0005A,18021,Capital
18,021,180211713,05,001,0005A,18021,Capital
18,021,180211714,05,001,0005A,18021,Capital
18,021,180211715,05,001,0005A,18021,Capital
18,021,180211716,05,001,0005A,18021,Capital
18,021,180211717,05,001,0005A,18021,Capital
18,021,180211718,05,001,0005A,18021,Capital
18,021,180211801,05,001,0005A,18021,Capital
18,021,180211802,05,001,00009,18021,Capital
18,021,180211803,05,001,00009,18021,Capital
18,021,180211804,05,001,0005A,18021,Capital
18,021,180211805,05,001,0005A,18021,Capital
18,021,180211806,05,001,0005A,18021,Capital
18,021,180211807,05,001,0005A,18021,Capital
18,021,180211808,05,001,0005A,18021,Capital
18,021,180211809,05,001,0005A,18021,Capital
18,021,180211810,05,001,0005A,18021,Capital
18,021,180211811,05,001,0005A,18021,Capital
18,021,180211812,05,001,0005A,18021,Capital
18,021,180211813,05,001,0005A,18021,Capital
18,021,180211901,05,001,00005,18021,Capital
18,021,180211902,05,001,00005,18021,Capital
18,021,180211903,05,001,0005A,18021,Capital
18,021,180211904,05,001,0005A,18021,Capital
18,021,180211905,05,001,0005A,18021,Capital
18,021,180211906,05,001,0005A,18021,Capital
18,021,180211907,05,001,0005A,18021,Capital
18,021,180211908,05,001,00005,18021,Capital
18,021,180211909,05,001,00005,18021,Capital
18,021,180211910,05,001,00005,18021,Capital
18,021,180211911,05,001,00005,18021,Capital
18,021,180211912,05,001,00005,18021,Capital
18,021,180211913,05,001,00005,18021,Capital
18,021,180211914,05,001,0005A,18021,Capital
18,021,180211915,05,001,0005A,18021,Capital
18,021,180211916,05,001,00005,18021,Capital
18,021,180211917,05,001,00005,18021,Capital
18,021,180211918,05,001,0005A,18021,Capital
18,021,180212001,05,001,0007B,18021,Capital
18,021,180212002,05,001,0007B,18021,Capital
18,021,180212003,05,001,0007B,18021,Capital
18,021,180212004,05,001,0007B,18021,Capital
18,021,180212005,05,001,0007B,18021,Capital
18,021,180212006,05,001,0007B,18021,Capital
18,021,180212007,05,001,00008,18021,Capital
18,021,180212008,05,001,0007B,18021,Capital
18,021,180212009,05,001,0007B,18021,Capital
18,021,180212010,05,001,0007B,18021,Capital
18,021,180212011,05,001,0005A,18021,Capital
18,021,180212012,05,001,0005A,18021,Capital
18,021,180212013,05,001,0005A,18021,Capital
18,021,180212101,05,001,00002,18021,Capital
18,021,180212102,05,001,00002,18021,Capital
18,021,180212103,05,001,0002A,18021,Capital
18,021,180212104,05,001,0002A,18021,Capital
18,021,180212105,05,001,0002A,18021,Capital
18,021,180212106,05,001,0002A,18021,Capital
18,021,180212107,05,001,0002A,18021,Capital
18,021,180212108,05,001,0002A,18021,Capital
18,021,180212109,05,001,0002A,18021,Capital
18,021,180212110,05,001,0002A,18021,Capital
18,021,180212111,05,001,0002A,18021,Capital
18,021,180212112,05,001,0002A,18021,Capital
18,021,180212201,05,001,0005C,18021,Capital
18,021,180212202,05,001,0005C,18021,Capital
18,021,180212203,05,001,0005C,18021,Capital
18,021,180212204,05,001,0005C,18021,Capital
18,021,180212205,05,001,0005C,18021,Capital
18,021,180212206,05,001,0005C,18021,Capital
18,021,180212207,05,001,0005C,18021,Capital
18,021,180212208,05,001,0005C,18021,Capital
18,021,180212209,05,001,0005C,18021,Capital
18,021,180212210,05,001,0005C,18021,Capital
18,021,180212211,05,001,0005C,18021,Capital
18,021,180212212,05,001,0005C,18021,Capital
18,021,180212301,05,001,0005C,18021,Capital
18,021,180212302,05,001,0005C,18021,Capital
18,021,180212303,05,001,0005A,18021,Capital
18,021,180212304,05,001,0005A,18021,Capital
18,021,180212305,05,001,00010,18021,Capital
18,021,180212306,05,001,0005A,18021,Capital
18,021,180212307,05,001,00010,18021,Capital
18,021,180212308,05,001,00010,18021,Capital
18,021,180212309,05,001,00010,18021,Capital
18,021,180212310,05,001,00010,18021,Capital
18,021,180212311,05,001,00010,18021,Capital
18,021,180212312,05,001,00010,18021,Capital
18,021,180212313,05,001,00010,18021,Capital
18,021,180212314,05,001,00010,18021,Capital
18,140,181400101,05,010,00060,18140,San Luis del Palmar
18,140,181400102,05,010,00060,18140,San Luis del Palmar
18,140,181400103,05,010,00061,18140,San Luis del Palmar
18,140,181400104,05,010,00060,18140,San Luis del Palmar
18,140,181400105,05,010,00060,18140,San Luis del Palmar
18,140,181400106,05,010,00060,18140,San Luis del Palmar
18,140,181400107,05,010,00060,18140,San Luis del Palmar
18,140,181400108,05,010,00060,18140,San Luis del Palmar
18,140,181400109,05,010,00061,18140,San Luis del Palmar
18,140,181400110,05,010,00060,18140,San Luis del Palmar
18,140,181400201,05,010,00061,18140,San Luis del Palmar
18,140,181400202,05,010,00061,18140,San Luis del Palmar
18,140,181400203,05,010,00061,18140,San Luis del Palmar
18,140,181400204,05,010,00061,18140,San Luis del Palmar
18,140,181400205,05,010,00061,18140,San Luis del Palmar
18,140,181400206,05,010,00060,18140,San Luis del Palmar
18,140,181400301,05,010,00066,18140,San Luis del Palmar
